Image_ID,image_name,feature1,feature2,feature3,feature4,PPE
10523,PP02img1332_jpg.rf.00acfb2f38111df13c76db0e2d3e0bd4.jpg,141,181,192,231,no_glove
10523,kp148_jpg.rf.00c8550a883431e1fe049a31e724432a.jpg,166,299,187,320,goggles
10523,img477_jpg.rf.0095acc79544cbfdefc522b39a127e41.jpg,86,170,121,264,glove
10523,kp1023_jpg.rf.00b31eef36eedc95d87e5b74bed2f6e0.jpg,164,294,193,315,goggles
10523,kp1766_jpg.rf.00ae04a11e6debff51a2a6ba9f7c5274.jpg,234,306,260,328,no_goggles
10523,kp1286_jpg.rf.00a11ec2ed26fffdb09e838f9013f070.jpg,225,285,254,312,goggles
10523,packing30_jpg.rf.00b2539174df325bbf661e74ee1f8fbc.jpg,300,89,321,112,goggles
10523,packing1423_jpg.rf.00b55bfed0807929b4fa150c5bc0c563.jpg,350,159,368,182,no_goggles
10523,PP02img14_jpg.rf.00b80576a7787da38860d74f8ca8bd8f.jpg,311,218,359,256,no_glove
10523,packing1381_jpg.rf.008c9f888aa4cb0535c84e50c467f42b.jpg,75,141,96,163,no_goggles
10523,goggle876525_jpg.rf.00a661a5e113a0bee5fcbe5841914cde.jpg,117,236,159,344,glove
10523,img355_jpg.rf.00e300071c6836c7d9bd58930f0ae1e9.jpg,305,16,329,151,no_glove
10523,PP02img674_jpg.rf.00cd808c570a279c2c7876b1494290da.jpg,124,211,150,298,no_glove
10523,kp1733_jpg.rf.00bc21a3575a094f07c55782a0cc0357.jpg,244,323,271,344,no_goggles
10523,PP02img1002_jpg.rf.009910d2773b53277a0aa06ceb51e5a6.jpg,76,241,117,289,glove
10523,kp184_jpg.rf.00c3b1e8cb2d4a26efe240a56d591cf3.jpg,181,299,204,329,goggles
10523,PP02img1347_jpg.rf.00d1d1737b3634b878195512b99ca093.jpg,85,274,120,351,glove
10523,PP02img1286_jpg.rf.00e353983caf354799326e9dacef2387.jpg,305,266,338,355,glove
10523,kp1942_jpg.rf.00e6d24334ff2aadd9ad33908bfa4412.jpg,228,305,257,327,no_goggles
10523,PP02img1403_jpg.rf.01003aa61ab06a1ac60006359d738e3f.jpg,294,219,323,261,glove
10523,kp1524_jpg.rf.008dfd0aaa2acb0e70b3245223a9659b.jpg,155,312,185,335,no_goggles
10523,packing1286_jpg.rf.00db5fa3487a09405b76ff46a847f029.jpg,265,105,287,128,no_goggles
10523,PP02img717_jpg.rf.008fa9f3bf25c3ba95d90f422fe765f5.jpg,288,211,337,284,no_glove
10523,PP02img1299_jpg.rf.00f42c53ea3065dee14500f571291f67.jpg,80,227,128,270,glove
10523,kp1160_jpg.rf.00f2a66eeda8cf7b24051e78173298e4.jpg,233,282,263,312,goggles
10523,kp195_jpg.rf.0108fa618c461bee57064c678c5fbbf1.jpg,238,289,265,317,goggles
10523,packing319_jpg.rf.00e527c4e3348fe57d62b6eb872ef3c5.jpg,326,155,352,175,goggles
10523,PP02img402_jpg.rf.00e56600d56a4328ee55dba3cadf6713.jpg,59,202,114,241,no_glove
10523,kp740_jpg.rf.011432f401401b8574ff752a61646569.jpg,218,304,249,323,goggles
10523,PP02img538_jpg.rf.00e51c7ba19e14a22fbac88e45313eac.jpg,267,136,304,207,no_glove
10523,packing106_jpg.rf.00e7c63e26f13c402dd3e02c2b63c955.jpg,81,71,113,91,goggles
10523,packing1725_jpg.rf.010d5c1012d4dceffa25bfa7c8f2a505.jpg,351,125,377,153,goggles
10523,nglovpp344_jpg.rf.010bfb6131c2de2df0ca0ba2667bac7f.jpg,263,142,335,216,no_glove
10523,PP02img66_jpg.rf.00cf328b660a9a33f29f5683b04fa1f5.jpg,296,208,338,257,no_glove
10523,kp1944_jpg.rf.01140deda6afef8a7e90973a834a2e33.jpg,161,301,193,326,no_goggles
10523,nglov177_jpg.rf.00f7f2f101cf632be2bc6afd7ceb91ce.jpg,78,198,132,288,glove
10523,kp1366_jpg.rf.00de0599910ea1a266790921c363990d.jpg,154,288,181,312,goggles
10523,packing1072_jpg.rf.0106c91ae6c02e5a0408fdee8ac7de0f.jpg,54,99,79,121,no_goggles
10523,kp1202_jpg.rf.012f08cf678ec497060bf074ae8296c1.jpg,230,277,262,298,goggles
10523,goggle8765164_jpg.rf.0115e7941a072faa50a38d5cc6fb51a8.jpg,308,160,341,248,glove
10523,PP02img183_jpg.rf.0136534f46edfd1fb48c87e45846207a.jpg,313,203,357,287,no_glove
10523,kp1388_jpg.rf.00fb9d3d94699b4129d220c13884fc24.jpg,158,300,192,326,goggles
10523,kp1400_jpg.rf.0124a3b2d13f456b6df89241f145a3a0.jpg,162,281,197,308,goggles
10523,kp824_jpg.rf.012e022f1b5bc5e7162b55f1a8fc71d0.jpg,133,352,164,378,goggles
10523,kp491_jpg.rf.0126e147741af04b2f1a7d6f8e2ce39a.jpg,228,310,252,329,goggles
10523,kp1249_jpg.rf.012f18c72152a0890ad082ea4568529c.jpg,154,280,186,309,goggles
10523,PP02img947_jpg.rf.01312ca762c8fc396be11ade8a4e9b02.jpg,340,22,370,83,no_glove
10523,packing1950_jpg.rf.013e40e1b7977b276bdf10ec7946bca4.jpg,78,59,100,84,goggles
10523,PP02img307_jpg.rf.00e63eeb6cd89bad1c908727925640d7.jpg,287,209,338,252,no_glove
10523,packing519_jpg.rf.0133fdefe6dee77a1ea712e33e0aa08e.jpg,349,159,369,185,goggles
10523,PP02img607_jpg.rf.012b711e3910f906c7b3a95dd5e7f397.jpg,0,176,26,260,no_glove
10523,kp1296_jpg.rf.01286fc99517188c20935e4407e375b7.jpg,228,305,259,333,goggles
10523,nglov55_jpg.rf.0137a62993241aac56c1297601d3e8e7.jpg,231,50,275,102,no_glove
10523,kp1996_jpg.rf.014638a1b89ea3df5d0ec7796f66ebb2.jpg,235,300,262,323,no_goggles
10523,packing790_jpg.rf.014a761d308e6ac486c35196086ef7b6.jpg,328,156,350,173,goggles
10523,kp1889_jpg.rf.0143d5281850af99df849cf9356702d7.jpg,220,325,252,351,no_goggles
10523,kp1537_jpg.rf.0146815293c5e90510fe3cd0997888ae.jpg,160,336,192,360,no_goggles
10523,kp1451_jpg.rf.0156efa8d97ff05c13cc65688b20695d.jpg,201,273,236,299,goggles
10523,fglov120_jpg.rf.0178e787d72b30daa90707fda324a9fb.jpg,238,36,284,78,no_glove
10523,frame518_jpg.rf.013202686b7eb0b2934c3b0cd30d6938.jpg,119,236,189,416,no-suit
10523,packing756_jpg.rf.013e0182db6a5537862c6c77b15fd9a9.jpg,61,128,84,155,goggles
10523,nglovpp25_jpg.rf.01561fdae9767a269311386507923c7e.jpg,197,113,247,161,no_glove
10523,kp1450_jpg.rf.016b6cc605616ba10e5e22c63e5a1c46.jpg,151,306,185,334,goggles
10523,kp919_jpg.rf.0144858bafb15998064d08cd6e26d5f6.jpg,218,328,249,357,goggles
10523,kp483_jpg.rf.019c4f038ae1319dbe9681437ccee357.jpg,155,306,183,327,goggles
10523,packing1601_jpg.rf.016db2bc8ea0b530c9d7f4ecaf001cd5.jpg,99,86,124,116,no_goggles
10523,packing74_jpg.rf.0181f862f17eaca0302db63943d03427.jpg,305,77,329,101,goggles
10523,packing1462_jpg.rf.017d83f3d2b5cecd3ac628924c27cbfd.jpg,298,134,327,160,no_goggles
10523,fglov1164_jpg.rf.017b6f36fb36f678f7408a9024913690.jpg,303,210,349,272,glove
10523,img427_jpg.rf.0196da2e88c1c6a8ef140e175b98bf24.jpg,115,166,150,221,glove
10523,packing1092_jpg.rf.018e51eaff299d7ee09e67aee18b874c.jpg,63,127,95,154,no_goggles
10523,PP02img148_jpg.rf.0144bb6a27741d47bdbdadcd9308fb3d.jpg,70,208,135,252,no_glove
10523,kp1000_jpg.rf.017e2b195779f4a020574f2c34a32612.jpg,183,305,209,329,goggles
10523,packing275_jpg.rf.01a7812afa93e9975d865bee29412be9.jpg,319,135,336,154,goggles
10523,PP02img1239_jpg.rf.017d40dad61627681359cf8efdaa3c42.jpg,295,230,328,267,glove
10523,kp1048_jpg.rf.013f07dad7f7675bad1c7ca78ecd08c2.jpg,164,290,189,314,goggles
10523,packing1918_jpg.rf.01746949fade772f2878d57bf2ea6867.jpg,272,66,297,93,goggles
10523,PP02img693_jpg.rf.01a676a7c7fda7b38ea26ebf5da4a742.jpg,293,200,340,235,no_glove
10523,PP02img419_jpg.rf.01c6793bf18890bb13bdaab02e554a63.jpg,87,248,108,367,no_glove
10523,packing748_jpg.rf.016b0c0aa5021be6c19e5d894b074264.jpg,290,108,314,131,goggles
10523,PP02img322_jpg.rf.014f3e4a11b0a3794f8b7025542d69de.jpg,221,107,237,173,no_glove
10523,kp1285_jpg.rf.019e153445d2dedaff83bd462cc3675c.jpg,230,298,264,330,goggles
10523,packing1505_jpg.rf.01c15893224128d85f5aa5e93dac44e8.jpg,73,124,98,146,goggles
10523,packing1795_jpg.rf.01d2109f2c139e5168cf21c0a5bc120c.jpg,334,86,366,116,goggles
10523,goggle8765177_jpg.rf.01ca46761b6378aacea7e0ab13d0758a.jpg,41,162,89,218,glove
10523,kp721_jpg.rf.01ab06d9ef5ac7337faabd4d0888fffb.jpg,223,304,259,331,goggles
10523,PP02img795_jpg.rf.01b0f2497b497e895465b71e55774590.jpg,354,229,393,326,no_glove
10523,packing1081_jpg.rf.01c008136faf6f06aa64886ee7714965.jpg,284,113,304,136,no_goggles
10523,kp1464_jpg.rf.01d1393dccc4787f37a65234554fc080.jpg,151,286,188,312,goggles
10523,frame478_jpg.rf.014a3eb4a6dc36abc782b061a23347e0.jpg,97,165,162,372,no-suit
10523,kp960_jpg.rf.01d95872c165ec11da720578c3ca526a.jpg,160,298,189,324,goggles
10523,kp1500_jpg.rf.01dd741acd3ba0ffcc384e5f4da3f92a.jpg,151,290,181,313,goggles
10523,kp191_jpg.rf.01e6902882aa8ec58869df61fbda1416.jpg,227,301,250,323,goggles
10523,packing78_jpg.rf.01f3c1d9cd23fe69cac67daa071ee81b.jpg,109,93,133,109,no_goggles
10523,kp1172_jpg.rf.01fb9775b2db4336fc6f495e439abd91.jpg,234,283,271,310,goggles
10523,PP02img968_jpg.rf.01d28df1a78f16a9585dd0777f77c7b9.jpg,104,135,135,188,no_glove
10523,PP02img9_jpg.rf.01e5d8b8c752e6946005b229dec82fba.jpg,60,212,110,260,no_glove
10523,kp659_jpg.rf.01f06eb27153496870ee17096b35def1.jpg,162,316,194,340,goggles
10523,img397_jpg.rf.02102df1b96d95b4ae4d91b9d561835b.jpg,184,32,239,117,no_glove
10523,kp1867_jpg.rf.0207a5b9a4e16385f380f6c10002b1c1.jpg,234,304,265,330,no_goggles
10523,kp1705_jpg.rf.01cf3a9468f4ab00f1285999ce1dda70.jpg,152,317,182,337,no_goggles
10523,nglovpp296_jpg.rf.01fcf795ca7e1e91d0d1161ce1d35920.jpg,198,76,229,142,no_glove
10523,kp1976_jpg.rf.01ebce3389d003be8e8b6037c4392eb8.jpg,156,311,185,331,no_goggles
10523,kp653_jpg.rf.01ad673b8667bc54db3e77922897ab3a.jpg,26,252,52,276,no_goggles
10523,img229_jpg.rf.02117fca2175c34c5dfa5dfd266d5079.jpg,242,199,288,310,glove
10523,kp1338_jpg.rf.0200c6cdfb99d1e3e72948678a9d88a1.jpg,213,294,242,327,goggles
10523,packing1590_jpg.rf.020adbf94f55efc64032ac1716627b5a.jpg,76,92,98,113,no_goggles
10523,packing244_jpg.rf.02110d1ed18807aa22cab7fb4c7ae970.jpg,95,66,117,85,no_goggles
10523,PP02img246_jpg.rf.020df2c662d5486a13d02ac83119beeb.jpg,83,214,112,303,no_glove
10523,fglov1162_jpg.rf.01d92ad165b9ec1e96a2c258285f25d8.jpg,312,223,350,287,glove
10523,packing1013_jpg.rf.020cee3ce2d03d04e07bdf7cd2c88294.jpg,287,114,309,128,no_goggles
10523,PP02img61_jpg.rf.0210c102859b4f035a3cf3080a7705dc.jpg,310,191,363,244,no_glove
10523,kp1524_jpg.rf.020417aa97a21f02803fc13e6c21c96b.jpg,226,306,257,329,no_goggles
10523,frame31_jpg.rf.020e051fe1388898561ac5effbc592ff.jpg,246,155,319,362,suit
10523,PP02img1288_jpg.rf.02295cda623004c4d0d134bdffa5885b.jpg,55,223,100,283,glove
10523,goggle876538_jpg.rf.0215117e623be452c95aa7e00bebb60a.jpg,232,22,264,65,no_glove
10523,kp773_jpg.rf.020ecfc78601bfb3daafe51c70ca1386.jpg,225,308,256,340,goggles
10523,packing1375_jpg.rf.01ddda2071a2beafd8b91148fe666c70.jpg,60,135,88,165,no_goggles
10523,kp1313_jpg.rf.02154d63a02f429cc98c84ef33742c58.jpg,212,290,244,320,goggles
10523,packing1749_jpg.rf.020f68c65f2d1ba4c705d7618fab245f.jpg,74,89,106,117,no_goggles
10523,packing1717_jpg.rf.02343c5f58b8dd69da274f7e638eb9d4.jpg,37,170,60,203,goggles
10523,kp1307_jpg.rf.02411890a1c0f5b5ee858bdf297c8056.jpg,223,283,252,308,goggles
10523,PP02img1422_jpg.rf.0210f6bd8fffd5e2eb8b483aa345bbde.jpg,43,187,80,235,glove
10523,PP02img656_jpg.rf.023cebff5b07f235db5d0d9f88972c41.jpg,123,154,145,254,no_glove
10523,packing1306_jpg.rf.0216a3031c5d170628ff19191eff70b9.jpg,101,103,124,123,no_goggles
10523,PP02img1486_jpg.rf.025c67b270be6eac03b907ae26863e5f.jpg,297,200,338,258,glove
10523,packing166_jpg.rf.02218b625f66e68de785e93f2f6436af.jpg,268,101,289,114,no_goggles
10523,packing1877_jpg.rf.025952ba1bca42225d72b8b95c1804be.jpg,317,148,341,174,goggles
10523,frame2208_jpg.rf.023fe03d21bfbc328168d98929c9744b.jpg,84,114,159,349,suit
10523,PP02img1024_jpg.rf.024759aad2a2b5fb65ffe031f97beff2.jpg,38,231,77,284,glove
10523,PP02img295_jpg.rf.024b1061ec0fb16660473a0763a6abea.jpg,275,192,332,239,no_glove
10523,kp1343_jpg.rf.0244f61300987e5afce0f72d909e0d9e.jpg,227,280,256,311,goggles
10523,packing1347_jpg.rf.027c91a9efc4bb0e9ac16bed81a7623e.jpg,45,139,69,163,no_goggles
10523,PP02img1202_jpg.rf.0272c6efe3c6ede4283dd4be50e9d403.jpg,121,215,153,289,glove
10523,kp370_jpg.rf.02668756157efc68205a9aea384a9fbe.jpg,162,300,190,324,goggles
10523,packing1118_jpg.rf.01e7a78ec24e8491b976b5ec0e4ee081.jpg,284,108,314,129,no_goggles
10523,kp1431_jpg.rf.023973e2b5306e641bccab1790abc616.jpg,151,288,180,313,goggles
10523,kp548_jpg.rf.02618fe7df9ebaf02fc050e0e43dea96.jpg,153,301,180,324,goggles
10523,PP02img533_jpg.rf.026795f4905effaadfecff2a0e7bfea7.jpg,46,137,77,213,no_glove
10523,nglovpp215_jpg.rf.0277b9797608547decc1fd0b6f3784f2.jpg,167,127,215,174,no_glove
10523,packing164_jpg.rf.028d9f07ddfb24f1b32276a2fa216556.jpg,271,90,289,102,no_goggles
10523,kp400_jpg.rf.027b4660f2b8f7e9170abf2f9a2cd0ee.jpg,171,310,197,340,goggles
10523,kp820_jpg.rf.029b10db4db8f8ea29779550a4c10f90.jpg,222,320,252,345,goggles
10523,PP02img673_jpg.rf.029a25d3b253bd70c515b3d119f4ca55.jpg,102,201,127,301,no_glove
10523,img332_jpg.rf.02a346026b6482c5647f91aaf0a0d8c6.jpg,66,131,89,199,glove
10523,PP02img702_jpg.rf.02b4c803323ccb6b046c4f9568d6d476.jpg,289,225,310,337,no_glove
10523,packing1227_jpg.rf.027292afc3cc6d6e63026e4d9ef9a248.jpg,334,95,358,114,no_goggles
10523,PP02img1315_jpg.rf.025fa7fff236c14c96eccbb4aad6b65b.jpg,243,97,264,182,no_glove
10523,packing279_jpg.rf.0277e0822fd9d677b96b304374fef5ba.jpg,276,78,299,102,no_goggles
10523,PP02img321_jpg.rf.027961faf3aaf6c8ebb1131a0dabfed5.jpg,101,233,140,337,no_glove
10523,fglov137_jpg.rf.02a2bd004d27efb70072a56e788e664c.jpg,329,203,372,276,glove
10523,nglovpp283_jpg.rf.028ef9dcc25524292aa42f72e586c5c5.jpg,195,127,236,158,no_glove
10523,nglovpp3139_jpg.rf.0268480dfd89f36b2d1d02e9a1d867e9.jpg,123,139,183,185,no_glove
10523,kp788_jpg.rf.028b91382e6de91139f09dbc5df14c50.jpg,225,339,254,365,goggles
10523,PP02img734_jpg.rf.027f4afbb4e44a8df18c090283f5cdb5.jpg,105,203,147,306,no_glove
10523,packing1991_jpg.rf.02afd3026929a77fe8d87cfe28cbb10d.jpg,344,167,368,191,goggles
10523,packing1148_jpg.rf.02b0e1003a58b813b7c9c67a35b91c17.jpg,123,119,148,138,no_goggles
10523,packing1115_jpg.rf.02afd85acb0ecac0f73317f5cf68ed48.jpg,332,145,358,165,no_goggles
10523,kp929_jpg.rf.02afc5e0297d6c4583e62d244d636f6c.jpg,233,303,258,330,goggles
10523,packing254_jpg.rf.027d42add7337759f4c2c9aa7e7ee1be.jpg,96,59,120,79,no_goggles
10523,kp100_jpg.rf.02ae53633502559c1df78201b9b1f2bf.jpg,161,321,179,342,no_goggles
10523,packing1481_jpg.rf.0291209c3cb11dd087562056b0482589.jpg,319,135,345,160,no_goggles
10523,PP02img680_jpg.rf.02c5ea4108679b5fef0dcfa6a7966ba7.jpg,145,141,175,228,no_glove
10523,kp698_jpg.rf.02cc9332e9abcbaa5cd2e2f8ad984a7a.jpg,172,314,200,338,goggles
10523,fglov12_jpg.rf.02c95995912d075dc2e97678d379d64c.jpg,108,34,145,75,no_glove
10523,packing169_jpg.rf.02cd495afcb27505c008b81a3254354a.jpg,299,90,325,116,goggles
10523,PP02img1493_jpg.rf.02cc025ccd162baf142f53909007b3a0.jpg,349,208,384,250,glove
10523,kp42_jpg.rf.0243fe440da42674ba0a7ae117a72a71.jpg,226,282,249,306,no_goggles
10523,goggle8765141_jpg.rf.02c8799dd5e3c5086b52d7fdd328b77a.jpg,264,171,308,260,glove
10523,kp725_jpg.rf.02e3bd7e3ae9e1a17275cc7f76e72915.jpg,164,300,197,322,goggles
10523,packing516_jpg.rf.02c75c6acafb15547494e474e0394f09.jpg,89,90,117,109,goggles
10523,kp851_jpg.rf.02ec165f6ed7cbd0c77c38017c05fb2c.jpg,242,312,264,335,goggles
10523,nglovpp215_jpg.rf.02b1011198efd8b0f53e0bc248a446bf.jpg,170,126,217,172,no_glove
10523,frame58_jpg.rf.02daf6db1d5557eb7423a4f7d8cf12f3.jpg,98,169,172,376,suit
10523,packing745_jpg.rf.02bd446416cf4879c89496c9fd1077f5.jpg,91,144,114,168,goggles
10523,kp665_jpg.rf.02d80f51b6a7eb3c25a4c6a72b2d9fe7.jpg,154,320,186,342,goggles
10523,fglov1115_jpg.rf.02dd5561de65bf1c8178300841b42bfb.jpg,290,85,323,126,glove
10523,goggle8765161_jpg.rf.024ed4ebfec2c2aaa1a8744ec8423b8c.jpg,38,240,85,308,glove
10523,nglovpp245_jpg.rf.02e52112061ba2e6a43aa336076525fd.jpg,148,113,206,156,no_glove
10523,kp1466_jpg.rf.02e6f7aa088105c0d012b18d3b1816e5.jpg,233,283,261,305,goggles
10523,packing1540_jpg.rf.02ed7fe649d4dfd0674383ef2deca1cc.jpg,86,88,112,111,no_goggles
10523,packing1665_jpg.rf.02bf4f3587d05efcf79f1acd184ae25b.jpg,73,159,95,182,goggles
10523,img471_jpg.rf.02e94f4fb3f2299f04fa7356a3788c93.jpg,88,202,124,284,glove
10523,frame432_jpg.rf.02db60a6889065bc315d10f2768f926a.jpg,102,149,169,363,no-suit
10523,packing59_jpg.rf.02fca6e7aefbc18e756d4c3f815b55bb.jpg,53,143,73,162,goggles
10523,packing275_jpg.rf.02dd644bc8d5c4b3114b9e89ef14514c.jpg,67,150,83,168,goggles
10523,packing1732_jpg.rf.0327d9b27c16927b13675cfe60a122f3.jpg,65,164,87,188,goggles
10523,nglovpp2131_jpg.rf.030b5ed38935d514294cfcbee862d998.jpg,184,118,221,172,no_glove
10523,PP02img608_jpg.rf.02de3760816492a3f0c43a8ca3800367.jpg,13,177,31,252,no_glove
10523,PP02img1184_jpg.rf.02fd349b10a1a35bbf0ed6410f78c6d8.jpg,343,161,377,209,glove
10523,nglov33_jpg.rf.0335ab7338ee39cf98d3bb76238b28cd.jpg,29,175,58,263,no_glove
10523,img478_jpg.rf.031bf8d326c180c463fa5e47f2e16e3f.jpg,229,25,266,62,no_glove
10523,img58_jpg.rf.030afafc8db39ed5ab9f04070ba57688.jpg,256,1,302,30,no_glove
10523,packing319_jpg.rf.02f228dc6874c2bcdc259496c149cf01.jpg,62,150,86,169,goggles
10523,fglov163_jpg.rf.02f3f09791a7ce0c0641e2abea41a6a0.jpg,147,19,188,64,no_glove
10523,PP02img1395_jpg.rf.031c7447a68012043b3ff44cb0e02914.jpg,53,203,81,250,glove
10523,kp1241_jpg.rf.0331662e01d2f576c2a32b0b1dc4548c.jpg,244,285,274,313,goggles
10523,img2_jpg.rf.033825319d2b4de39c052920baad4055.jpg,249,179,296,283,glove
10523,kp1737_jpg.rf.02fc0055a613809a1ed6a0142ec5618d.jpg,147,321,173,343,no_goggles
10523,img23_jpg.rf.032a19981d4a3db99f42654a170b94a2.jpg,306,163,341,229,glove
10523,PP02img267_jpg.rf.033db7591b3034965ec051ba35046bc3.jpg,354,177,374,229,no_glove
10523,PP02img162_jpg.rf.02fda95b9594a087a93337f35d1e7b94.jpg,285,175,322,237,no_glove
10523,packing566_jpg.rf.03111ecf97ce6776916f2aa7d44fa2a6.jpg,75,120,98,144,goggles
10523,packing797_jpg.rf.0335d4a3cec8335a64476cd00cb8bae9.jpg,88,123,115,146,goggles
10523,packing6_jpg.rf.0327d979ba6e8e530e3344b97e62dd96.jpg,344,154,363,179,goggles
10523,kp873_jpg.rf.0346682772ff06b141bd84dfc2ffd9db.jpg,144,308,171,336,goggles
10523,packing723_jpg.rf.02ab545e83975031c44ea5ca17d50ca6.jpg,329,107,353,132,goggles
10523,packing164_jpg.rf.030c084ea4d50f0afc32901b754e9978.jpg,277,100,294,111,no_goggles
10523,kp313_jpg.rf.034585771b762199c8f2596879e095d0.jpg,161,297,187,326,goggles
10523,PP02img929_jpg.rf.034120f35c8190ee2c905025660c89a7.jpg,293,109,327,182,no_glove
10523,packing1397_jpg.rf.03432094ee286da4d20aa29bf01c8f48.jpg,277,107,305,129,no_goggles
10523,PP02img541_jpg.rf.034c507e27662a9c08328735f5d4c5c4.jpg,259,101,277,156,glove
10523,PP02img616_jpg.rf.034dde1bee2ef0ebf17ff7c977dac2c1.jpg,118,131,143,200,no_glove
10523,packing34_jpg.rf.0366fbe155593c565f4ecd4b76e4b31a.jpg,91,73,115,100,goggles
10523,PP02img293_jpg.rf.03424142cb2368dae6dac5ffb3f55f67.jpg,79,206,132,266,no_glove
10523,PP02img268_jpg.rf.036dd4b9f55b03f7c10927f65c5e8ead.jpg,326,181,354,234,no_glove
10523,PP02img1113_jpg.rf.031d17b9cb70ddbe090c163f96905d4c.jpg,48,214,84,245,glove
10523,kp799_jpg.rf.0350850e98b5bdf48a5b4b453dd2d9d6.jpg,175,318,210,338,goggles
10523,packing1964_jpg.rf.0377961514fa63c4cc8797c5742d9ac3.jpg,70,159,90,184,goggles
10523,packing42_jpg.rf.035afd07fa9f5d57f08e02f0b52ec2e6.jpg,261,88,285,117,goggles
10523,PP02img1301_jpg.rf.0355c9ca190ce6f8d8ac3e66d0fc5e56.jpg,302,187,336,245,glove
10523,kp1015_jpg.rf.034bcad79efe021f28d65410ed3e1389.jpg,164,295,190,316,goggles
10523,kp1704_jpg.rf.0368cce96adb420435740e691fab0b9a.jpg,232,292,260,315,no_goggles
10523,packing1197_jpg.rf.036a5063d2165cf7db6b20f55bd64b40.jpg,102,105,127,127,no_goggles
10523,PP02img281_jpg.rf.03736f1b92d07dc2dd0a101068bc21f8.jpg,47,194,67,245,no_glove
10523,packing637_jpg.rf.0373e52bfc2aab891469fe0eed9783bd.jpg,347,142,372,162,goggles
10523,kp460_jpg.rf.03871c180f3fbcaccafa87de75eefda3.jpg,163,295,187,314,goggles
10523,PP02img971_jpg.rf.02fff63362e55e2d74ff2de245a1973e.jpg,283,120,301,187,no_glove
10523,nglovpp274_jpg.rf.038021a6ffde850c4f3510062c9bcd98.jpg,171,133,215,180,no_glove
10523,packing1549_jpg.rf.037351dca8fa880f259dd59bca85f60e.jpg,304,112,335,133,no_goggles
10523,kp1848_jpg.rf.034b23c628b5eeef9ee23a5e1cc24079.jpg,145,320,180,343,no_goggles
10523,packing568_jpg.rf.037e1e5b89554de97b74eb03ef23b6dd.jpg,322,116,345,138,goggles
10523,img337_jpg.rf.03721a076d8cf18c407d2732444871a9.jpg,0,84,28,171,no_glove
10523,packing1068_jpg.rf.036122c3669691976d7af3d862986d68.jpg,317,109,339,126,no_goggles
10523,nglovpp332_jpg.rf.038f28646cc5b02d9bbbd2dc768cc0ab.jpg,256,162,302,224,no_glove
10523,kp1221_jpg.rf.0389d3a24a7ad2f45a05aa14df2c3fff.jpg,229,285,256,305,goggles
10523,packing196_jpg.rf.0396c17e43f73b0af0e6b1be77972bd3.jpg,94,82,119,99,goggles
10523,goggle876581_jpg.rf.037171f0bc5f8dfefe78edd235de55f0.jpg,275,26,314,65,no_glove
10523,kp264_jpg.rf.039f2a7709d6ca6a85c06abdcbcece0c.jpg,254,306,277,328,goggles
10523,kp582_jpg.rf.03873e0da3a5164cee70ca02a8ddf90f.jpg,169,303,198,327,goggles
10523,kp1124_jpg.rf.039dcac7bf7c3aa39da6731ade16c887.jpg,228,302,252,324,no_goggles
10523,kp1472_jpg.rf.03c8dda26d19acd158ceaba27cc1a3fb.jpg,221,294,249,320,goggles
10523,PP02img1037_jpg.rf.03933912da53d97e6e1af2036069c027.jpg,0,297,34,347,no_glove
10523,kp1261_jpg.rf.03a3bda52b35e0718ff17f3047af3312.jpg,158,291,190,319,goggles
10523,kp1106_jpg.rf.03dbc9efbfb29ede2aae7d4f45b83055.jpg,215,312,245,337,no_goggles
10523,kp882_jpg.rf.03dcc0a92c77c7e1db885d2011de4953.jpg,214,326,241,354,goggles
10523,goggle876562_jpg.rf.03df4622732ce450bf0fade4c8be6591.jpg,234,43,276,72,no_glove
10523,kp57_jpg.rf.03970277d0b0baecb740b52aff675bca.jpg,328,254,354,273,goggles
10523,img49_jpg.rf.039c5baf2963c2842a704a78c379711d.jpg,294,206,337,314,glove
10523,packing1685_jpg.rf.03a3ab9cf32f87668aecef79a82fe03e.jpg,279,94,302,117,no_goggles
10523,packing1083_jpg.rf.0394cd798ab2c33a6134d32f568b5a07.jpg,295,109,325,132,no_goggles
10523,kp204_jpg.rf.039b3ddd7e45506b08dd5c4848e4703d.jpg,217,299,243,327,goggles
10523,img34_jpg.rf.03bdb0440619ee45906e0cbf0331cd4c.jpg,240,182,284,295,glove
10523,kp1552_jpg.rf.04013fd37eeeee929f02c6dd07d9dfed.jpg,309,219,329,232,no_goggles
10523,kp1557_jpg.rf.03c802f52d4b5631ad8660343d5cc09a.jpg,158,292,188,318,no_goggles
10523,PP02img950_jpg.rf.03e6f234a88b5bcdbf9594d72bb0236f.jpg,105,115,135,183,no_glove
10523,kp818_jpg.rf.03b31e50f5caad0650186afe95f82f12.jpg,174,325,207,355,goggles
10523,kp1346_jpg.rf.03c020e6323529e522017936ded31ad0.jpg,241,299,274,326,goggles
10523,nglov86_jpg.rf.040f849c6eabf06225cbcb61a4eecbc6.jpg,357,196,382,294,no_glove
10523,packing656_jpg.rf.03ae79967733fe817c7e6a48f43beeee.jpg,105,119,130,137,no_goggles
10523,packing1752_jpg.rf.0403f3cd44727862a41c0fdb0636a87f.jpg,328,167,350,196,goggles
10523,packing641_jpg.rf.04121b44cef3c19d2e3636b2f010a653.jpg,94,84,116,108,goggles
